Full Name,Value,Date
MikelOyarzabal,11420000,22 feb 2023
MikelOyarzabal,11531000,23 feb 2023
MikelOyarzabal,11638000,24 feb 2023
MikelOyarzabal,11701000,25 feb 2023
MikelOyarzabal,11779000,26 feb 2023
MikelOyarzabal,11827000,27 feb 2023
MikelOyarzabal,11887000,28 feb 2023
MikelOyarzabal,11974000,1 mar 2023
MikelOyarzabal,12044000,2 mar 2023
MikelOyarzabal,12128000,3 mar 2023
MikelOyarzabal,12147000,4 mar 2023
MikelOyarzabal,12149000,5 mar 2023
MikelOyarzabal,12119000,6 mar 2023
MikelOyarzabal,12070000,7 mar 2023
MikelOyarzabal,12078000,8 mar 2023
MikelOyarzabal,12094000,9 mar 2023
MikelOyarzabal,12105000,10 mar 2023
MikelOyarzabal,12055000,11 mar 2023
MikelOyarzabal,11994000,12 mar 2023
MikelOyarzabal,11931000,13 mar 2023
MikelOyarzabal,11872000,14 mar 2023
MikelOyarzabal,11824000,15 mar 2023
MikelOyarzabal,11794000,16 mar 2023
MikelOyarzabal,11767000,17 mar 2023
MikelOyarzabal,11675000,18 mar 2023
MikelOyarzabal,11590000,19 mar 2023
MikelOyarzabal,11492000,20 mar 2023
MikelOyarzabal,11391000,21 mar 2023
MikelOyarzabal,11309000,22 mar 2023
MikelOyarzabal,11234000,23 mar 2023
MikelOyarzabal,11148000,24 mar 2023
MikelOyarzabal,11050000,25 mar 2023
MikelOyarzabal,10971000,26 mar 2023
MikelOyarzabal,10895000,27 mar 2023
MikelOyarzabal,10820000,28 mar 2023
MikelOyarzabal,10764000,29 mar 2023
MikelOyarzabal,10709000,30 mar 2023
MikelOyarzabal,10653000,31 mar 2023
MikelOyarzabal,10578000,1 abr 2023
MikelOyarzabal,10483000,2 abr 2023
MikelOyarzabal,10378000,3 abr 2023
MikelOyarzabal,10265000,4 abr 2023
MikelOyarzabal,10179000,5 abr 2023
MikelOyarzabal,10105000,6 abr 2023
MikelOyarzabal,10029000,7 abr 2023
MikelOyarzabal,9945000,8 abr 2023
MikelOyarzabal,10036000,9 abr 2023
MikelOyarzabal,10064000,10 abr 2023
MikelOyarzabal,10089000,11 abr 2023
MikelOyarzabal,10128000,12 abr 2023
MikelOyarzabal,10169000,13 abr 2023
MikelOyarzabal,10212000,14 abr 2023
MikelOyarzabal,10220000,15 abr 2023
MikelOyarzabal,10188000,16 abr 2023
MikelOyarzabal,10129000,17 abr 2023
MikelOyarzabal,10059000,18 abr 2023
MikelOyarzabal,10025000,19 abr 2023
MikelOyarzabal,10013000,20 abr 2023
MikelOyarzabal,9999000,21 abr 2023
MikelOyarzabal,10001000,22 abr 2023
MikelOyarzabal,9991000,23 abr 2023
MikelOyarzabal,10016000,24 abr 2023
MikelOyarzabal,10009000,25 abr 2023
MikelOyarzabal,9983000,26 abr 2023
MikelOyarzabal,10020000,27 abr 2023
MikelOyarzabal,10003000,28 abr 2023
MikelOyarzabal,9982000,29 abr 2023
MikelOyarzabal,10025000,30 abr 2023
MikelOyarzabal,10010000,1 may 2023
MikelOyarzabal,9996000,2 may 2023
MikelOyarzabal,10055000,3 may 2023
MikelOyarzabal,10070000,4 may 2023
MikelOyarzabal,10080000,5 may 2023
MikelOyarzabal,10100000,6 may 2023
MikelOyarzabal,10121000,7 may 2023
MikelOyarzabal,10149000,8 may 2023
MikelOyarzabal,10177000,9 may 2023
MikelOyarzabal,10206000,10 may 2023
MikelOyarzabal,10241000,11 may 2023
MikelOyarzabal,10276000,12 may 2023
MikelOyarzabal,10285000,13 may 2023
MikelOyarzabal,10320000,14 may 2023
MikelOyarzabal,10352000,15 may 2023
MikelOyarzabal,10390000,16 may 2023
MikelOyarzabal,10440000,17 may 2023
MikelOyarzabal,10492000,18 may 2023
MikelOyarzabal,10492000,19 may 2023
MikelOyarzabal,10524000,20 may 2023
MikelOyarzabal,10569000,21 may 2023
MikelOyarzabal,10621000,22 may 2023
MikelOyarzabal,10694000,23 may 2023
MikelOyarzabal,10751000,24 may 2023
MikelOyarzabal,10813000,25 may 2023
MikelOyarzabal,10885000,26 may 2023
MikelOyarzabal,10904000,27 may 2023
MikelOyarzabal,10892000,28 may 2023
MikelOyarzabal,10828000,29 may 2023
MikelOyarzabal,10745000,30 may 2023
MikelOyarzabal,10711000,31 may 2023
MikelOyarzabal,10673000,1 jun 2023
MikelOyarzabal,10670000,2 jun 2023
MikelOyarzabal,10653000,3 jun 2023
MikelOyarzabal,10665000,4 jun 2023
MikelOyarzabal,10636000,5 jun 2023
MikelOyarzabal,10580000,6 jun 2023
MikelOyarzabal,10527000,7 jun 2023
MikelOyarzabal,10483000,8 jun 2023
MikelOyarzabal,10486000,9 jun 2023
MikelOyarzabal,10426000,10 jun 2023
MikelOyarzabal,10373000,11 jun 2023
MikelOyarzabal,10323000,12 jun 2023
MikelOyarzabal,10281000,13 jun 2023
MikelOyarzabal,10217000,14 jun 2023
MikelOyarzabal,10162000,15 jun 2023
MikelOyarzabal,10117000,16 jun 2023
MikelOyarzabal,10062000,17 jun 2023
MikelOyarzabal,10015000,18 jun 2023
MikelOyarzabal,9970000,19 jun 2023
MikelOyarzabal,9895000,20 jun 2023
MikelOyarzabal,9807000,21 jun 2023
MikelOyarzabal,9766000,22 jun 2023
MikelOyarzabal,9668000,23 jun 2023
MikelOyarzabal,9603000,24 jun 2023
MikelOyarzabal,9586000,25 jun 2023
MikelOyarzabal,9526000,26 jun 2023
MikelOyarzabal,9470000,27 jun 2023
MikelOyarzabal,9399000,28 jun 2023
MikelOyarzabal,9344000,29 jun 2023
MikelOyarzabal,9300000,30 jun 2023
MikelOyarzabal,9325000,1 jul 2023
MikelOyarzabal,9378000,2 jul 2023
MikelOyarzabal,9437000,3 jul 2023
MikelOyarzabal,9493000,4 jul 2023
MikelOyarzabal,9540000,5 jul 2023
MikelOyarzabal,9604000,6 jul 2023
MikelOyarzabal,9653000,7 jul 2023
MikelOyarzabal,9707000,8 jul 2023
MikelOyarzabal,9769000,9 jul 2023
MikelOyarzabal,9817000,10 jul 2023
MikelOyarzabal,9817000,12 jul 2023
MikelOyarzabal,9878000,13 jul 2023
MikelOyarzabal,9991000,14 jul 2023
MikelOyarzabal,10107000,15 jul 2023
MikelOyarzabal,10139000,16 jul 2023
MikelOyarzabal,10168000,17 jul 2023
MikelOyarzabal,10194000,18 jul 2023
MikelOyarzabal,10210000,19 jul 2023
MikelOyarzabal,10222000,20 jul 2023
MikelOyarzabal,10249000,21 jul 2023
MikelOyarzabal,10273000,22 jul 2023
MikelOyarzabal,10296000,23 jul 2023
MikelOyarzabal,10327000,24 jul 2023
MikelOyarzabal,10355000,25 jul 2023
MikelOyarzabal,10379000,26 jul 2023
MikelOyarzabal,10406000,27 jul 2023
MikelOyarzabal,10435000,28 jul 2023
MikelOyarzabal,10472000,29 jul 2023
MikelOyarzabal,10508000,30 jul 2023
MikelOyarzabal,10544000,31 jul 2023
MikelOyarzabal,10577000,1 ago 2023
MikelOyarzabal,10618000,2 ago 2023
MikelOyarzabal,10659000,3 ago 2023
MikelOyarzabal,10697000,4 ago 2023
MikelOyarzabal,10718000,5 ago 2023
MikelOyarzabal,10748000,6 ago 2023
MikelOyarzabal,10766000,7 ago 2023
MikelOyarzabal,10789000,8 ago 2023
MikelOyarzabal,10825000,9 ago 2023
MikelOyarzabal,10873000,10 ago 2023
MikelOyarzabal,10909000,11 ago 2023
MikelOyarzabal,10942000,12 ago 2023
MikelOyarzabal,10974000,13 ago 2023
MikelOyarzabal,10971000,14 ago 2023
MikelOyarzabal,10952000,15 ago 2023
MikelOyarzabal,10968000,16 ago 2023
MikelOyarzabal,10983000,17 ago 2023
MikelOyarzabal,10996000,18 ago 2023
MikelOyarzabal,10988000,19 ago 2023
MikelOyarzabal,10941000,20 ago 2023
MikelOyarzabal,10854000,21 ago 2023
MikelOyarzabal,10780000,22 ago 2023
MikelOyarzabal,10735000,23 ago 2023
MikelOyarzabal,10689000,24 ago 2023
MikelOyarzabal,10427000,25 ago 2023
MikelOyarzabal,10561000,26 ago 2023
MikelOyarzabal,10495000,27 ago 2023
MikelOyarzabal,10427000,28 ago 2023
MikelOyarzabal,10366000,29 ago 2023
MikelOyarzabal,10327000,30 ago 2023
MikelOyarzabal,10282000,31 ago 2023
MikelOyarzabal,10234000,1 sept 2023
MikelOyarzabal,10184000,2 sept 2023
MikelOyarzabal,10137000,3 sept 2023
MikelOyarzabal,10097000,4 sept 2023
MikelOyarzabal,10071000,5 sept 2023
MikelOyarzabal,10035000,6 sept 2023
MikelOyarzabal,9996000,7 sept 2023
MikelOyarzabal,9988000,8 sept 2023
MikelOyarzabal,9978000,9 sept 2023
MikelOyarzabal,9972000,10 sept 2023
MikelOyarzabal,9957000,11 sept 2023
MikelOyarzabal,9919000,12 sept 2023
MikelOyarzabal,9890000,13 sept 2023
MikelOyarzabal,9842000,14 sept 2023
MikelOyarzabal,9765000,15 sept 2023
MikelOyarzabal,9642000,16 sept 2023
MikelOyarzabal,9595000,17 sept 2023
MikelOyarzabal,9568000,18 sept 2023
MikelOyarzabal,9505000,19 sept 2023
MikelOyarzabal,9483000,20 sept 2023
MikelOyarzabal,9464000,21 sept 2023
MikelOyarzabal,9446000,22 sept 2023
MikelOyarzabal,9375000,23 sept 2023
MikelOyarzabal,9329000,24 sept 2023
MikelOyarzabal,9461000,25 sept 2023
MikelOyarzabal,9627000,26 sept 2023
MikelOyarzabal,9793000,27 sept 2023
MikelOyarzabal,9957000,28 sept 2023
MikelOyarzabal,10085000,29 sept 2023
MikelOyarzabal,10093000,30 sept 2023
MikelOyarzabal,10165000,1 oct 2023
MikelOyarzabal,10234000,2 oct 2023
MikelOyarzabal,10306000,3 oct 2023
MikelOyarzabal,10394000,4 oct 2023
MikelOyarzabal,10474000,5 oct 2023
MikelOyarzabal,10556000,6 oct 2023
MikelOyarzabal,10631000,7 oct 2023
MikelOyarzabal,10710000,8 oct 2023
MikelOyarzabal,10817000,9 oct 2023
MikelOyarzabal,10930000,10 oct 2023
MikelOyarzabal,11040000,11 oct 2023
MikelOyarzabal,11148000,12 oct 2023
MikelOyarzabal,11250000,13 oct 2023
MikelOyarzabal,11347000,14 oct 2023
MikelOyarzabal,11446000,15 oct 2023
MikelOyarzabal,11543000,16 oct 2023
MikelOyarzabal,11638000,17 oct 2023
MikelOyarzabal,11735000,18 oct 2023
MikelOyarzabal,11828000,19 oct 2023
MikelOyarzabal,11918000,20 oct 2023
LamineYamal,200000,29 abr 2023
LamineYamal,200000,30 abr 2023
LamineYamal,243000,1 may 2023
LamineYamal,313000,2 may 2023
LamineYamal,350000,3 may 2023
LamineYamal,392000,4 may 2023
LamineYamal,437000,5 may 2023
LamineYamal,493000,6 may 2023
LamineYamal,554000,7 may 2023
LamineYamal,585000,8 may 2023
LamineYamal,615000,9 may 2023
LamineYamal,649000,10 may 2023
LamineYamal,685000,11 may 2023
LamineYamal,720000,12 may 2023
LamineYamal,748000,13 may 2023
LamineYamal,779000,14 may 2023
LamineYamal,809000,15 may 2023
LamineYamal,846000,16 may 2023
LamineYamal,890000,17 may 2023
LamineYamal,939000,18 may 2023
LamineYamal,939000,19 may 2023
LamineYamal,977000,20 may 2023
LamineYamal,1022000,21 may 2023
LamineYamal,1042000,22 may 2023
LamineYamal,1065000,23 may 2023
LamineYamal,1085000,24 may 2023
LamineYamal,1108000,25 may 2023
LamineYamal,1136000,26 may 2023
LamineYamal,1108000,27 may 2023
LamineYamal,1072000,28 may 2023
LamineYamal,1032000,29 may 2023
LamineYamal,1009000,30 may 2023
LamineYamal,976000,31 may 2023
LamineYamal,943000,1 jun 2023
LamineYamal,916000,2 jun 2023
LamineYamal,896000,3 jun 2023
LamineYamal,852000,4 jun 2023
LamineYamal,835000,5 jun 2023
LamineYamal,816000,6 jun 2023
LamineYamal,810000,7 jun 2023
LamineYamal,796000,8 jun 2023
LamineYamal,802000,9 jun 2023
LamineYamal,785000,10 jun 2023
LamineYamal,769000,11 jun 2023
LamineYamal,764000,12 jun 2023
LamineYamal,760000,13 jun 2023
LamineYamal,745000,14 jun 2023
LamineYamal,735000,15 jun 2023
LamineYamal,712000,16 jun 2023
LamineYamal,685000,17 jun 2023
LamineYamal,666000,18 jun 2023
LamineYamal,642000,19 jun 2023
LamineYamal,624000,20 jun 2023
LamineYamal,609000,21 jun 2023
LamineYamal,596000,22 jun 2023
LamineYamal,585000,23 jun 2023
LamineYamal,576000,24 jun 2023
LamineYamal,563000,25 jun 2023
LamineYamal,562000,26 jun 2023
LamineYamal,563000,27 jun 2023
LamineYamal,555000,28 jun 2023
LamineYamal,538000,29 jun 2023
LamineYamal,536000,30 jun 2023
LamineYamal,537000,1 jul 2023
LamineYamal,546000,2 jul 2023
LamineYamal,560000,3 jul 2023
LamineYamal,572000,4 jul 2023
LamineYamal,582000,5 jul 2023
LamineYamal,592000,6 jul 2023
LamineYamal,607000,7 jul 2023
LamineYamal,621000,8 jul 2023
LamineYamal,639000,9 jul 2023
LamineYamal,658000,10 jul 2023
LamineYamal,658000,12 jul 2023
LamineYamal,676000,13 jul 2023
LamineYamal,701000,14 jul 2023
LamineYamal,728000,15 jul 2023
LamineYamal,762000,16 jul 2023
LamineYamal,798000,17 jul 2023
LamineYamal,838000,18 jul 2023
LamineYamal,880000,19 jul 2023
LamineYamal,920000,20 jul 2023
LamineYamal,965000,21 jul 2023
LamineYamal,1014000,22 jul 2023
LamineYamal,1036000,23 jul 2023
LamineYamal,1052000,24 jul 2023
LamineYamal,1069000,25 jul 2023
LamineYamal,1081000,26 jul 2023
LamineYamal,1096000,27 jul 2023
LamineYamal,1119000,28 jul 2023
LamineYamal,1142000,29 jul 2023
LamineYamal,1166000,30 jul 2023
LamineYamal,1185000,31 jul 2023
LamineYamal,1204000,1 ago 2023
LamineYamal,1222000,2 ago 2023
LamineYamal,1249000,3 ago 2023
LamineYamal,1276000,4 ago 2023
LamineYamal,1305000,5 ago 2023
LamineYamal,1331000,6 ago 2023
LamineYamal,1355000,7 ago 2023
LamineYamal,1380000,8 ago 2023
LamineYamal,1435000,9 ago 2023
LamineYamal,1497000,10 ago 2023
LamineYamal,1558000,11 ago 2023
LamineYamal,1619000,12 ago 2023
LamineYamal,1683000,13 ago 2023
LamineYamal,1757000,14 ago 2023
LamineYamal,1836000,15 ago 2023
LamineYamal,1922000,16 ago 2023
LamineYamal,2011000,17 ago 2023
LamineYamal,2104000,18 ago 2023
LamineYamal,2183000,19 ago 2023
LamineYamal,2278000,20 ago 2023
LamineYamal,2388000,21 ago 2023
LamineYamal,2503000,22 ago 2023
LamineYamal,2625000,23 ago 2023
LamineYamal,2752000,24 ago 2023
LamineYamal,2884000,25 ago 2023
LamineYamal,3019000,26 ago 2023
LamineYamal,3161000,27 ago 2023
LamineYamal,3318000,28 ago 2023
LamineYamal,3482000,29 ago 2023
LamineYamal,3654000,30 ago 2023
LamineYamal,3834000,31 ago 2023
LamineYamal,4021000,1 sept 2023
LamineYamal,4204000,2 sept 2023
LamineYamal,4403000,3 sept 2023
LamineYamal,4610000,4 sept 2023
LamineYamal,4834000,5 sept 2023
LamineYamal,5064000,6 sept 2023
LamineYamal,5184000,7 sept 2023
LamineYamal,5305000,8 sept 2023
LamineYamal,5429000,9 sept 2023
LamineYamal,5556000,10 sept 2023
LamineYamal,5685000,11 sept 2023
LamineYamal,5817000,12 sept 2023
LamineYamal,5953000,13 sept 2023
LamineYamal,6093000,14 sept 2023
LamineYamal,6231000,15 sept 2023
LamineYamal,6494000,16 sept 2023
LamineYamal,6642000,17 sept 2023
LamineYamal,6785000,18 sept 2023
LamineYamal,6927000,19 sept 2023
LamineYamal,7076000,20 sept 2023
LamineYamal,7229000,21 sept 2023
LamineYamal,7375000,22 sept 2023
LamineYamal,7515000,23 sept 2023
LamineYamal,7659000,24 sept 2023
LamineYamal,7774000,25 sept 2023
LamineYamal,7905000,26 sept 2023
LamineYamal,8044000,27 sept 2023
LamineYamal,8201000,28 sept 2023
LamineYamal,8357000,29 sept 2023
LamineYamal,8525000,30 sept 2023
LamineYamal,8717000,1 oct 2023
LamineYamal,8908000,2 oct 2023
LamineYamal,9104000,3 oct 2023
LamineYamal,9312000,4 oct 2023
LamineYamal,9517000,5 oct 2023
LamineYamal,9713000,6 oct 2023
LamineYamal,9886000,7 oct 2023
LamineYamal,10086000,8 oct 2023
LamineYamal,10190000,9 oct 2023
LamineYamal,10298000,10 oct 2023
LamineYamal,10390000,11 oct 2023
LamineYamal,10476000,12 oct 2023
LamineYamal,10555000,13 oct 2023
LamineYamal,10632000,14 oct 2023
LamineYamal,10706000,15 oct 2023
LamineYamal,10778000,16 oct 2023
LamineYamal,10835000,17 oct 2023
LamineYamal,10899000,18 oct 2023
LamineYamal,10952000,19 oct 2023
LamineYamal,10997000,20 oct 2023
GorkaGuruzeta,188000,20 oct 2022
GorkaGuruzeta,189000,21 oct 2022
GorkaGuruzeta,200000,22 oct 2022
GorkaGuruzeta,160000,23 oct 2022
GorkaGuruzeta,195000,24 oct 2022
GorkaGuruzeta,160000,25 oct 2022
GorkaGuruzeta,174000,26 oct 2022
GorkaGuruzeta,171000,27 oct 2022
GorkaGuruzeta,167000,28 oct 2022
GorkaGuruzeta,169000,29 oct 2022
GorkaGuruzeta,174000,30 oct 2022
GorkaGuruzeta,160000,31 oct 2022
GorkaGuruzeta,167000,1 nov 2022
GorkaGuruzeta,160000,2 nov 2022
GorkaGuruzeta,160000,3 nov 2022
GorkaGuruzeta,160000,4 nov 2022
GorkaGuruzeta,166000,5 nov 2022
GorkaGuruzeta,185000,6 nov 2022
GorkaGuruzeta,213000,7 nov 2022
GorkaGuruzeta,251000,8 nov 2022
GorkaGuruzeta,298000,9 nov 2022
GorkaGuruzeta,353000,10 nov 2022
GorkaGuruzeta,385000,11 nov 2022
GorkaGuruzeta,420000,12 nov 2022
GorkaGuruzeta,457000,13 nov 2022
GorkaGuruzeta,498000,14 nov 2022
GorkaGuruzeta,543000,15 nov 2022
GorkaGuruzeta,567000,16 nov 2022
GorkaGuruzeta,592000,17 nov 2022
GorkaGuruzeta,617000,18 nov 2022
GorkaGuruzeta,642000,19 nov 2022
GorkaGuruzeta,668000,20 nov 2022
GorkaGuruzeta,696000,21 nov 2022
GorkaGuruzeta,725000,22 nov 2022
GorkaGuruzeta,754000,23 nov 2022
GorkaGuruzeta,785000,24 nov 2022
GorkaGuruzeta,818000,25 nov 2022
GorkaGuruzeta,853000,26 nov 2022
GorkaGuruzeta,889000,27 nov 2022
GorkaGuruzeta,927000,28 nov 2022
GorkaGuruzeta,984000,29 nov 2022
GorkaGuruzeta,1046000,30 nov 2022
GorkaGuruzeta,1076000,1 dic 2022
GorkaGuruzeta,1104000,2 dic 2022
GorkaGuruzeta,1135000,3 dic 2022
GorkaGuruzeta,1165000,4 dic 2022
GorkaGuruzeta,1199000,5 dic 2022
GorkaGuruzeta,1230000,6 dic 2022
GorkaGuruzeta,1264000,7 dic 2022
GorkaGuruzeta,1299000,8 dic 2022
GorkaGuruzeta,1336000,9 dic 2022
GorkaGuruzeta,1371000,10 dic 2022
GorkaGuruzeta,1408000,11 dic 2022
GorkaGuruzeta,1445000,12 dic 2022
GorkaGuruzeta,1482000,13 dic 2022
GorkaGuruzeta,1520000,14 dic 2022
GorkaGuruzeta,1566000,15 dic 2022
GorkaGuruzeta,1626000,16 dic 2022
GorkaGuruzeta,1692000,17 dic 2022
GorkaGuruzeta,1758000,18 dic 2022
GorkaGuruzeta,1820000,19 dic 2022
GorkaGuruzeta,1890000,20 dic 2022
GorkaGuruzeta,1962000,21 dic 2022
GorkaGuruzeta,2022000,22 dic 2022
GorkaGuruzeta,2066000,23 dic 2022
GorkaGuruzeta,2122000,24 dic 2022
GorkaGuruzeta,2178000,25 dic 2022
GorkaGuruzeta,2220000,26 dic 2022
GorkaGuruzeta,2300000,27 dic 2022
GorkaGuruzeta,2394000,28 dic 2022
GorkaGuruzeta,2484000,29 dic 2022
GorkaGuruzeta,2567000,30 dic 2022
GorkaGuruzeta,2615000,31 dic 2022
GorkaGuruzeta,2672000,1 ene 2023
GorkaGuruzeta,2769000,2 ene 2023
GorkaGuruzeta,2875000,3 ene 2023
GorkaGuruzeta,2986000,4 ene 2023
GorkaGuruzeta,3101000,5 ene 2023
GorkaGuruzeta,3220000,6 ene 2023
GorkaGuruzeta,3312000,7 ene 2023
GorkaGuruzeta,3404000,8 ene 2023
GorkaGuruzeta,3529000,9 ene 2023
GorkaGuruzeta,3663000,10 ene 2023
GorkaGuruzeta,3769000,11 ene 2023
GorkaGuruzeta,3882000,12 ene 2023
GorkaGuruzeta,3993000,13 ene 2023
GorkaGuruzeta,4061000,14 ene 2023
GorkaGuruzeta,4103000,15 ene 2023
GorkaGuruzeta,4028000,16 ene 2023
GorkaGuruzeta,3893000,17 ene 2023
GorkaGuruzeta,3810000,18 ene 2023
GorkaGuruzeta,3708000,19 ene 2023
GorkaGuruzeta,3624000,20 ene 2023
GorkaGuruzeta,3488000,21 ene 2023
GorkaGuruzeta,3351000,22 ene 2023
GorkaGuruzeta,3263000,23 ene 2023
GorkaGuruzeta,3200000,24 ene 2023
GorkaGuruzeta,3147000,25 ene 2023
GorkaGuruzeta,3122000,26 ene 2023
GorkaGuruzeta,3121000,27 ene 2023
GorkaGuruzeta,3034000,28 ene 2023
GorkaGuruzeta,2979000,29 ene 2023
GorkaGuruzeta,2897000,30 ene 2023
GorkaGuruzeta,2835000,31 ene 2023
GorkaGuruzeta,2812000,1 feb 2023
GorkaGuruzeta,2776000,2 feb 2023
GorkaGuruzeta,2776000,3 feb 2023
GorkaGuruzeta,2695000,4 feb 2023
GorkaGuruzeta,2586000,5 feb 2023
GorkaGuruzeta,2483000,6 feb 2023
GorkaGuruzeta,2391000,7 feb 2023
GorkaGuruzeta,2341000,8 feb 2023
GorkaGuruzeta,2293000,9 feb 2023
GorkaGuruzeta,2262000,10 feb 2023
GorkaGuruzeta,2178000,11 feb 2023
GorkaGuruzeta,2091000,12 feb 2023
GorkaGuruzeta,2011000,13 feb 2023
GorkaGuruzeta,1930000,14 feb 2023
GorkaGuruzeta,1853000,15 feb 2023
GorkaGuruzeta,1777000,16 feb 2023
GorkaGuruzeta,1729000,17 feb 2023
GorkaGuruzeta,1654000,18 feb 2023
GorkaGuruzeta,1580000,19 feb 2023
GorkaGuruzeta,1510000,20 feb 2023
GorkaGuruzeta,1445000,21 feb 2023
GorkaGuruzeta,1391000,22 feb 2023
GorkaGuruzeta,1344000,23 feb 2023
GorkaGuruzeta,1300000,24 feb 2023
GorkaGuruzeta,1239000,25 feb 2023
GorkaGuruzeta,1197000,26 feb 2023
GorkaGuruzeta,1150000,27 feb 2023
GorkaGuruzeta,1107000,28 feb 2023
GorkaGuruzeta,1069000,1 mar 2023
GorkaGuruzeta,1035000,2 mar 2023
GorkaGuruzeta,1002000,3 mar 2023
GorkaGuruzeta,960000,4 mar 2023
GorkaGuruzeta,875000,5 mar 2023
GorkaGuruzeta,836000,6 mar 2023
GorkaGuruzeta,773000,7 mar 2023
GorkaGuruzeta,730000,8 mar 2023
GorkaGuruzeta,691000,9 mar 2023
GorkaGuruzeta,658000,10 mar 2023
GorkaGuruzeta,613000,11 mar 2023
GorkaGuruzeta,575000,12 mar 2023
GorkaGuruzeta,536000,13 mar 2023
GorkaGuruzeta,493000,14 mar 2023
GorkaGuruzeta,433000,15 mar 2023
GorkaGuruzeta,400000,16 mar 2023
GorkaGuruzeta,369000,17 mar 2023
GorkaGuruzeta,396000,18 mar 2023
GorkaGuruzeta,441000,19 mar 2023
GorkaGuruzeta,491000,20 mar 2023
GorkaGuruzeta,557000,21 mar 2023
GorkaGuruzeta,591000,22 mar 2023
GorkaGuruzeta,625000,23 mar 2023
GorkaGuruzeta,664000,24 mar 2023
GorkaGuruzeta,704000,25 mar 2023
GorkaGuruzeta,750000,26 mar 2023
GorkaGuruzeta,794000,27 mar 2023
GorkaGuruzeta,842000,28 mar 2023
GorkaGuruzeta,888000,29 mar 2023
GorkaGuruzeta,954000,30 mar 2023
GorkaGuruzeta,1020000,31 mar 2023
GorkaGuruzeta,1027000,1 abr 2023
GorkaGuruzeta,1039000,2 abr 2023
GorkaGuruzeta,1035000,3 abr 2023
GorkaGuruzeta,1030000,4 abr 2023
GorkaGuruzeta,1050000,5 abr 2023
GorkaGuruzeta,1070000,6 abr 2023
GorkaGuruzeta,1094000,7 abr 2023
GorkaGuruzeta,1088000,8 abr 2023
GorkaGuruzeta,1072000,9 abr 2023
GorkaGuruzeta,1059000,10 abr 2023
GorkaGuruzeta,1052000,11 abr 2023
GorkaGuruzeta,1057000,12 abr 2023
GorkaGuruzeta,1076000,13 abr 2023
GorkaGuruzeta,1103000,14 abr 2023
GorkaGuruzeta,1101000,15 abr 2023
GorkaGuruzeta,1088000,16 abr 2023
GorkaGuruzeta,1079000,17 abr 2023
GorkaGuruzeta,1085000,18 abr 2023
GorkaGuruzeta,1107000,19 abr 2023
GorkaGuruzeta,1139000,20 abr 2023
GorkaGuruzeta,1170000,21 abr 2023
GorkaGuruzeta,1181000,22 abr 2023
GorkaGuruzeta,1209000,23 abr 2023
GorkaGuruzeta,1241000,24 abr 2023
GorkaGuruzeta,1285000,25 abr 2023
GorkaGuruzeta,1318000,26 abr 2023
GorkaGuruzeta,1357000,27 abr 2023
GorkaGuruzeta,1399000,28 abr 2023
GorkaGuruzeta,1437000,29 abr 2023
GorkaGuruzeta,1475000,30 abr 2023
GorkaGuruzeta,1517000,1 may 2023
GorkaGuruzeta,1561000,2 may 2023
GorkaGuruzeta,1600000,3 may 2023
GorkaGuruzeta,1645000,4 may 2023
GorkaGuruzeta,1691000,5 may 2023
GorkaGuruzeta,1746000,6 may 2023
GorkaGuruzeta,1805000,7 may 2023
GorkaGuruzeta,1869000,8 may 2023
GorkaGuruzeta,1932000,9 may 2023
GorkaGuruzeta,1999000,10 may 2023
GorkaGuruzeta,2070000,11 may 2023
GorkaGuruzeta,2143000,12 may 2023
GorkaGuruzeta,2209000,13 may 2023
GorkaGuruzeta,2279000,14 may 2023
GorkaGuruzeta,2352000,15 may 2023
GorkaGuruzeta,2430000,16 may 2023
GorkaGuruzeta,2514000,17 may 2023
GorkaGuruzeta,2606000,18 may 2023
GorkaGuruzeta,2606000,19 may 2023
GorkaGuruzeta,2691000,20 may 2023
GorkaGuruzeta,2781000,21 may 2023
GorkaGuruzeta,2876000,22 may 2023
GorkaGuruzeta,2979000,23 may 2023
GorkaGuruzeta,3078000,24 may 2023
GorkaGuruzeta,3186000,25 may 2023
GorkaGuruzeta,3303000,26 may 2023
GorkaGuruzeta,3233000,27 may 2023
GorkaGuruzeta,3159000,28 may 2023
GorkaGuruzeta,3042000,29 may 2023
GorkaGuruzeta,2958000,30 may 2023
GorkaGuruzeta,2913000,31 may 2023
GorkaGuruzeta,2818000,1 jun 2023
GorkaGuruzeta,2774000,2 jun 2023
GorkaGuruzeta,2728000,3 jun 2023
GorkaGuruzeta,2704000,4 jun 2023
GorkaGuruzeta,2664000,5 jun 2023
GorkaGuruzeta,2619000,6 jun 2023
GorkaGuruzeta,2589000,7 jun 2023
GorkaGuruzeta,2550000,8 jun 2023
GorkaGuruzeta,2549000,9 jun 2023
GorkaGuruzeta,2485000,10 jun 2023
GorkaGuruzeta,2431000,11 jun 2023
GorkaGuruzeta,2380000,12 jun 2023
GorkaGuruzeta,2321000,13 jun 2023
GorkaGuruzeta,2263000,14 jun 2023
GorkaGuruzeta,2206000,15 jun 2023
GorkaGuruzeta,2151000,16 jun 2023
GorkaGuruzeta,2106000,17 jun 2023
GorkaGuruzeta,2064000,18 jun 2023
GorkaGuruzeta,2012000,19 jun 2023
GorkaGuruzeta,1962000,20 jun 2023
GorkaGuruzeta,1913000,21 jun 2023
